it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,Ground Clearance Unladen
0,Petrol,Hatchback,"48,580",Automatic,1,1st Owner,Maruti,Maruti Baleno,2020,5920,1.2 CVT Alpha,₹ 8.31 Lakh,₹ 8.66 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Petrol,Comprehensive,"48,580 Kms",First Owner,TS12,Jun 2011,5 Seats,Automatic,2008,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Navigation System', 'Engine Start Stop Button', 'Voice Control', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,16,5,Others,VVT Petrol Engine,1197,115Nm@4000rpm,4,4,DOHC,MPFI,68.5 x 72.0 mm,11.0:1,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,935kg,1360kg,CVT,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",16,5,339-litres,180 Kmph,12.36 seconds,209 mm
0,Petrol,Hatchback,"44,646",Manual,1,1st Owner,Hyundai,Hyundai i20,2018,5699,1.2 Spotz,₹ 6.91 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Petrol,Comprehensive,"44,646 Kms",First Owner,TS04,Dec 2017,5 Seats,Manual,2017,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Rear ACVents', 'Glove Box Cooling', 'Tailgate Ajar', 'Battery Saver', 'Lane Change Indicator', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Wheel Covers', 'Integrated Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Follow Me Home Headlamps', 'Anti Theft Device', 'Pretensioners And Force Limiter Seatbelts', 'Impact Sensing Auto Door Lock', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",18.6 kmpl,1197 CC,81.83bhp@6000rpm,114.7Nm,16,5,White,Kappa VTVT Petrol Engine,1197,114.7Nm@4000rpm,4,4,DOHC,MPFI,68.5 x 72.0 mm,11.0:1,No,No,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,1360kg,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,16,5,295-litres,170 Kmph,13.2 Seconds,209 mm
0,Petrol,Hatchback,"71,963",Manual,1,1st Owner,Maruti,Maruti Wagon R,2008,6739,LXI,₹ 1.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",998 cc,Petrol,Comprehensive,"71,963 Kms",First Owner,TS04,Aug 2015,5 Seats,Manual,2015,"['Power Steering', 'Power Windows Front', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Cup Holders Front', 'Gear Shift Indicator', 'Air Conditioner', 'Heater', 'Digital Odometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Power Antenna', 'Halogen Headlamps', 'Anti Lock Braking System', 'Centeral Locking', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Speed Alert', 'No Of Airbags']",21.79 kmpl,998 CC,67.05bhp@5500rpm,90Nm,16,5,Red,K10B Petrol Engine,998,90Nm@3500rpm,3,4,DOHC,MPFI,73  x 79.5 mm,11.0:1,No,No,3655 mm,1620 mm,1675 mm,2435 mm,1505mm,1503mm,805-825kg,1340kg,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,"Tubeless Tyres, Radial",16,5,341 Litres,170 Kmph,18.6 Seconds,209 mm
0,Petrol,Hatchback,"26,678",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2017,5604,1.2 Kappa Sportz BSIV,₹ 4.93 Lakh,₹ 5.37 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Petrol,Comprehensive,"26,678 Kms",Second Owner,TS08,Aug 2016,5 Seats,Manual,2016,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Rear ACVents', 'Navigation System', 'Glove Box Cooling', 'Voice Control', 'Tailgate Ajar', 'Gear Shift Indicator', 'Battery Saver', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Wheel Covers', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Roof Rail', 'Halogen Headlamps', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'No Of Airbags', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",18.9 kmpl,1197 CC,81.86bhp@6000rpm,113.75nm,16,5,Red,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4,4,DOHC,MPFI,73  x 79.5 mm,11.0:1,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1120,1340kg,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,16,5,256,165 Kmph,12.9 Seconds,209 mm
0,Diesel,Sedan,"1,52,000",Manual,1,1st Owner,Honda,Honda City,2015,1286,i DTEC V,₹ 5.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1498 cc,Diesel,Third Party insurance,"1,52,000 Kms",First Owner,TS13,Jun 2012,5 Seats,Manual,2012,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Outside Rear View Mirror Turn Indicators', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear']",26 kmpl,1498 CC,98.6bhp@3600rpm,200Nm,15,5,White,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4,4,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1150kg,1340kg,6 Speed ,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,510-litres,190 Kmph,10 Seconds,209 mm
0,Diesel,SUV,"1,01,000",Automatic,1,1st Owner,Ford,Ford Endeavour,2016,915,2.2 Titanium AT 4X2,₹ 23.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",2198 cc,Diesel,Third Party insurance,"1,01,000 Kms",First Owner,TS07,Jul 2018,7 Seats,Automatic,2018,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Voice Control', 'Battery Saver', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Cigarette Lighter', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Integrated Antenna', 'Rear Spoiler', 'Sun Roof', 'Moon Roof', 'Side Stepper', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Roof Rail', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",12.62 kmpl,2198 CC,158bhp@3200rpm,385Nm,18,7,Maroon,Diesel Engine,2198,385Nm@1600-2500rpm,4,4,DOHC,TDCi,76.0 X 82.5 mm,16.0:1,Yes,No,4892mm,1860mm,1837mm,2850mm,1475mm,1470mm,1879kg,1340kg,6 Speed,FWD,7,Power,5.3 metres,Disc,Disc,"Tubeless,Radial",18,5,510-litres,190 Kmph,10 Seconds,209 mm
0,Diesel,Hatchback,"41,000",Manual,1,1st Owner,Chevrolet,Chevrolet Beat,2012,441,Diesel LT,₹ 3.20 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",936 cc,Diesel,Third Party insurance,"41,000 Kms",First Owner,TS13,Jul 2017,5 Seats,Manual,2017,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Cup Holders Rear', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Fog Lights Front', 'Manually Adjustable Exterior Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Power Antenna', 'Tinted Glass', 'Rear Spoiler', 'Centeral Locking', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Adjustable Seats', 'Centrally Mounted Fuel Tank', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear']",25.44 kmpl,936 CC,57.6bhp@4000rpm,150Nm,14,5,Silver,Smartech Engine,936,150Nm@1750rpm,3,4,DOHC,MPFI,76.0 X 82.5 mm,16.0:1,No,No,3640mm,1595mm,1520mm,2375mm,1475mm,1470mm,1010,1340kg,5 Speed,FWD,5,Power,4.58metres,Disc,Drum,"Tubeless,Radial",14,5,170-litres, ,10 Seconds,209 mm
0,Diesel,SUV,"1,09,000",Manual,1,1st Owner,Toyota,Toyota Fortuner,2018,5503,2.8 2WD MT BSIV,₹ 31.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",2755 cc,Diesel,Third Party insurance,"1,09,000 Kms",First Owner,AP09,Mar 2013,7 Seats,Manual,2012,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Steering Wheel Gearshift Paddles', 'Tailgate Ajar', 'Gear Shift Indicator', 'Lane Change Indicator', 'Drive Modes', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Side Stepper', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Roof Rail', 'Halogen Headlamps', 'Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Knee Airbags', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Blind Spot Monitor', 'Hill Descent Control', 'Hill Assist', 'No Of Airbags', 'Cd Player', 'Dvd Player', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",14.24 kmpl,2755 CC,174.5bhp@3400rpm,420Nm,17,7,White,1-GD FTV Engine,2755,420Nm@1400-2600rpm,4,4,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4795mm,1855mm,1835mm,2745m,1475mm,1470mm,2360,2610Kg,6 Speed,RWD,7,Power,5.8 metres,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,5,170-litres, ,10 Seconds,209 mm
0,Diesel,Sedan,"83,000",Manual,1,1st Owner,Skoda,Skoda Rapid,2017,5497,1.5 TDI Style BSIV,₹ 8.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1498 cc,Diesel,Third Party insurance,"83,000 Kms",First Owner,TS07,Apr 2011,5 Seats,Manual,2011,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Glove Box Cooling', 'Gear Shift Indicator', 'Lane Change Indicator', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Xenon Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Rear Camera', 'Anti Theft Device', 'Anti Pinch Power Windows', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'No Of Airbags', 'Radio', 'Speakers Front', 'Speakers Rear', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",21.13 kmpl,1498 CC,108.6bhp@4000rpm,250Nm,16,5,White,Diesel Engine,1498,250Nm@1500-2500rpm,4,4,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4413mm,1699mm,1466mm,2552mm,1475mm,1470mm,1210kg,1750Kg,5 Speed,FWD,5,Power,5.3 meters,Disc,Drum,"Tubeless,Radial",16,4,460,185kmph,10 Seconds,120mm
0,Diesel,Hatchback,"80,000",Manual,1,1st Owner,Maruti,Maruti Ritz,2012,4137,LDi,₹ 3.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1248 cc,Diesel,Third Party insurance,"80,000 Kms",First Owner,TS13,Jan 2016,5 Seats,Manual,2015,"['Power Steering', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Accessory Power Outlet', 'Cup Holders Front', 'Air Conditioner', 'Heater', 'Digital Odometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Power Antenna', 'Centeral Locking', 'Child Safety Locks', 'Anti Theft Alarm', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Anti Theft Device']",23.2 kmpl,1248 CC,73.94bhp@4000rpm,190Nm,16,5,Blue,DDiS Diesel Engine ,1248,190Nm@2000rpm,4,4,DOHC,CRDI,76.0 X 82.5 mm,16.0:1,Yes,No,3775mm,1680mm,1620mm,2360mm,1470mm,1480mm,1100kg,1520kg,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,236-liters,163 Kmph,14 Seconds,120mm
0,Diesel,Hatchback,"94,514",Manual,3,3rd Owner,Maruti,Maruti Swift,2011,4204,VDI,₹ 3.23 Lakh,₹ 3.33 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1248 cc,Diesel,Third Party insurance,"94,514 Kms",Third Owner,TS07,Jul 2004,5 Seats,Manual,2004,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Power Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Cd Player', 'Radio', 'Speakers Front']",22.9 kmpl,1248 CC,74bhp@4000rpm,190Nm,14,5,Black,DDiS Diesel Engine,1248,190Nm@2000rpm,4,4,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,3850mm,1695mm,1530mm,2430mm,1485mm,1495mm,1060kg,1505kg,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232-litres,158km/hr,13.75 Seconds,120mm
