Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Sedan,44000,1,Ford,Ford Aspire,2017,550000,Petrol,Third Party insurance,Manual,18.16,1196,86.8,Grey,5
Hatchback,70000,2,Hyundai,Hyundai i20,2012,400000,Petrol,Third Party insurance,Manual,18.5,1197,80.0,Others,5
Hatchback,120000,1,Tata,Tata Indica V2,2012,130000,Diesel,Third Party insurance,Manual,25.0,1396,69.0,Silver,5
Sedan,120000,4,Hyundai,Hyundai Verna,2012,375000,Diesel,Third Party insurance,Manual,22.32,1582,126.32,Black,5
Sedan,40000,1,Maruti,Maruti Swift Dzire,2020,650000,Petrol,Zero Dep,Manual,21.21,1197,81.8,Others,5
SUV,10000,1,Jeep,Jeep Compass,2021,2550000,Petrol,Zero Dep,Automatic,14.1,1368,160.77,Others,5
SUV,80000,1,Kia,Kia Sonet,2021,1300000,Diesel,Third Party insurance,Manual,14.1,1493,98.63,Others,5
Hatchback,79415,1,Maruti,Maruti Baleno,2016,609000,Petrol,Third Party,Manual,21.4,1197,83.1,Blue,5
Sedan,88411,1,Maruti,Maruti Swift Dzire,2017,678000,Diesel,Comprehensive,Automatic,26.59,1248,74.0,Red,5
Sedan,120000,4,Volkswagen,Volkswagen Vento,2011,375000,Diesel,Third Party insurance,Manual,20.54,1598,103.6,Others,5
Hatchback,106516,1,Maruti,Maruti Swift,2012,449000,Diesel,Third Party insurance,Manual,22.9,1248,74.0,Others,5
Hatchback,88509,2,Maruti,Maruti Swift,2015,552000,Diesel,Comprehensive,Manual,25.2,1248,74.0,Red,5
SUV,120000,1,Mahindra,Mahindra XUV500,2015,925000,Diesel,Third Party insurance,Manual,15.1,1997,140.0,Silver,7
Sedan,80000,2,Ford,Ford Ikon,2004,56000,Petrol,Third Party insurance,Manual,14.2,1597,92.0,Silver,5
Hatchback,44437,1,Maruti,Maruti Swift,2013,426000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Others,5
Hatchback,83731,2,Hyundai,Hyundai i20,2015,607000,Diesel,Comprehensive,Manual,22.54,1396,88.73,Others,5
Sedan,80000,2,Ford,Ford Ikon,2004,56000,Petrol,Third Party insurance,Manual,14.2,1597,92.0,Silver,5
SUV,77000,1,Mahindra,Mahindra Bolero Power Plus,2018,844999,Diesel,Third Party insurance,Manual,16.5,1493,70.0,White,7
SUV,23000,2,MG,MG Hector,2020,1650000,Petrol,Third Party insurance,Automatic,16.5,1451,141.0,Black,5
Hatchback,110000,3,Ford,Ford Figo,2012,240000,Diesel,Third Party insurance,Manual,20.0,1399,68.05,Others,5
Hatchback,30000,1,Maruti,Maruti Wagon R,2022,680000,Petrol,Third Party insurance,Automatic,20.52,1197,81.8,Others,5
MUV,120000,2,Toyota,Toyota Innova,2006,500000,Diesel,Third Party insurance,Manual,12.8,2494,102.0,Others,7
Sedan,60000,2,Tata,Tata Manza,2011,250000,Petrol,Third Party insurance,Manual,13.7,1368,88.8,Others,5
Hatchback,80000,1,Maruti,Maruti Baleno,2018,720000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
Hatchback,110000,4,Tata,Tata Nano,2011,60000,Petrol,Zero Dep,Manual,26.0,624,35.0,Others,4
Sedan,70000,5,Skoda,Skoda Superb,2010,357000,Petrol,Third Party insurance,Automatic,12.6,1798,161.6,Others,5
Sedan,45621,1,Maruti,Maruti Ciaz,2018,798000,Petrol,Zero Dep,Manual,21.56,1462,103.25,Silver,5
SUV,38199,2,Renault,Renault Captur,2018,858000,Diesel,Comprehensive,Manual,20.37,1461,108.45,Brown,5
Sedan,90000,3,Maruti,Maruti Esteem,2004,80000,Petrol,Third Party insurance,Manual,15.9,1298,108.45,Silver,5
Hatchback,91660,1,Hyundai,Hyundai i20,2016,608000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,White,5
Sedan,51947,2,Honda,Honda City,2015,698000,Petrol,Comprehensive,Manual,17.4,1497,117.3,White,5
MUV,80000,2,Tata,Tata Hexa,2018,1250000,Diesel,Zero Dep,Manual,17.6,2179,153.86,Others,7
SUV,76836,2,Maruti,Maruti SX4 S Cross,2016,751000,Diesel,Comprehensive,Manual,23.65,1248,88.5,Silver,5
Hatchback,27000,2,Honda,Honda Brio,2015,535000,Petrol,Third Party insurance,Automatic,16.5,1198,86.8,White,5
Sedan,33222,1,Hyundai,Hyundai Verna,2017,1035000,Petrol,Comprehensive,Automatic,17.0,1591,121.3,Red,5
Hatchback,47333,1,Hyundai,Hyundai i10,2013,328000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Red,5
Hatchback,20000,1,Hyundai,Hyundai Grand i10 Nios,2021,725000,Petrol,Third Party insurance,Automatic,20.7,1197,81.86,Others,5
Sedan,46000,1,Hyundai,Hyundai Verna,2017,740000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Maroon,5
MUV,68000,1,Toyota,Toyota Innova,2012,875000,Diesel,Third Party insurance,Manual,12.99,2494,100.6,Silver,7
Hatchback,40000,2,Nissan,Nissan Micra Active,2015,480000,Petrol,Third Party insurance,Manual,19.69,1198,67.04,Green,5
Sedan,90000,2,Mitsubishi,Mitsubishi Lancer,2001,76000,Diesel,Third Party insurance,Manual,14.8,1998,68.0,Silver,5
Sedan,80000,1,Ford,Ford Fiesta,2010,190000,Petrol,Third Party insurance,Manual,15.3,1596,101.0,Black,5
Hatchback,90000,4,Hyundai,Hyundai i10,2010,210000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Hatchback,80000,1,Maruti,Maruti Swift,2014,480000,Diesel,Comprehensive,Manual,25.2,1248,74.0,Others,5
Sedan,150000,2,Hyundai,Hyundai Verna,2012,380000,Diesel,Third Party insurance,Manual,22.32,1582,126.3,Others,5
SUV,20000,1,Tata,Tata Nexon,2022,1280000,Petrol,Third Party insurance,Manual,17.57,1199,118.36,Others,5
SUV,43791,1,Ford,Ford Ecosport,2016,770000,Petrol,Comprehensive,Automatic,15.63,1499,110.4,Black,5
Hatchback,87660,1,Maruti,Maruti Swift,2018,599000,Petrol,Comprehensive,Automatic,22.56,1197,88.5,Red,5
SUV,90000,5,Mahindra,Mahindra XUV500,2016,800000,Diesel,Third Party insurance,Automatic,16.0,2179,140.0,Others,7
Hatchback,71938,3,Hyundai,Hyundai Santro Xing,2011,231999,Petrol,Third Party insurance,Manual,17.92,1086,62.1,Others,5
Sedan,104938,2,Hyundai,Hyundai Verna,2013,525000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Silver,5
Sedan,30000,1,Honda,Honda City,2020,950000,Petrol,Comprehensive,Manual,17.4,1497,117.6,Others,5
Sedan,124707,2,Skoda,Skoda Rapid,2017,635000,Petrol,Comprehensive,Manual,15.41,1598,103.2,White,5
Hatchback,70000,2,Volkswagen,Volkswagen Polo,2012,400000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Others,5
SUV,88556,1,Hyundai,Hyundai Creta,2017,966000,Petrol,Third Party insurance,Manual,13.0,1591,121.3,Silver,5
SUV,48743,1,Ford,Ford Ecosport,2017,781000,Diesel,Third Party insurance,Manual,22.77,1498,98.59,Orange,5
SUV,100000,2,BMW,BMW X3,2016,2800000,Diesel,Third Party insurance,Automatic,18.56,1995,190.0,Others,5
Sedan,100000,2,Skoda,Skoda Superb,2012,385000,Petrol,Third Party insurance,Manual,13.7,1798,157.75,Others,5
SUV,120000,4,Mahindra,Mahindra XUV500,2012,600000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Others,7
SUV,70000,2,Mahindra,Mahindra TUV 300,2016,600000,Diesel,Third Party insurance,Manual,18.49,1493,100.0,Others,7
Sedan,90000,2,Skoda,Skoda Superb,2012,365000,Petrol,Third Party insurance,Manual,13.7,1798,157.75,Others,5
Pickup Trucks,70000,1,Mahindra,Mahindra Bolero Camper,2019,749000,Diesel,Third Party insurance,Manual,13.7,2523,75.09,Others,5
Hatchback,120000,1,Fiat,Fiat Punto,2014,350000,Diesel,Third Party insurance,Manual,20.3,1248,75.0,Others,5
SUV,20000,1,Hyundai,Hyundai Alcazar,2022,2350000,Petrol,Comprehensive,Automatic,14.2,1999,156.9,Gray,6
Hatchback,20000,1,Hyundai,Hyundai i20,2020,700000,Petrol,Comprehensive,Manual,18.6,1197,81.86,Others,5
Hatchback,50000,2,Hyundai,Hyundai EON,2012,229999,Petrol,Third Party insurance,Manual,21.1,814,55.2,Others,5
SUV,51338,1,Honda,Honda WR-V,2018,875000,Petrol,Comprehensive,Manual,17.5,1199,88.7,Red,5
SUV,97334,1,Hyundai,Hyundai Creta,2017,925000,Petrol,Comprehensive,Manual,15.29,1591,121.3,Silver,5
Hatchback,20000,1,Hyundai,Hyundai i20,2020,700000,Petrol,Comprehensive,Manual,18.6,1197,81.86,Others,5
SUV,53031,2,Hyundai,Hyundai Creta,2016,930000,Petrol,Third Party insurance,Manual,13.0,1591,121.3,Red,5
SUV,51580,2,Hyundai,Hyundai Creta,2016,898000,Petrol,Comprehensive,Manual,13.0,1591,121.3,Red,5
Sedan,57000,2,Mercedes-Benz,Mercedes-Benz CLA,2017,2395000,Diesel,Comprehensive,Automatic,17.9,2143,136.0,Red,5
Hatchback,23920,1,Maruti,Maruti S-Presso,2020,449000,Petrol,Comprehensive,Manual,21.7,998,65.71,Red,5
SUV,65000,1,Hyundai,Hyundai Creta,2018,1485000,Diesel,Third Party,Automatic,17.01,1582,126.2,White,5
Hatchback,66434,2,Honda,Honda Brio,2012,335000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,Others,5
SUV,54097,1,Honda,Honda WR-V,2017,825000,Petrol,Third Party insurance,Manual,17.5,1199,88.7,White,5
Hatchback,27655,1,Toyota,Toyota Glanza,2021,935000,Petrol,Third Party insurance,Automatic,19.56,1197,81.8,White,5
Sedan,14955,1,BMW,BMW 3 Series GT,2018,3825000,Diesel,Third Party insurance,Automatic,21.76,1995,188.0,Blue,5
SUV,10000,1,Hyundai,Hyundai Alcazar,2022,2350000,Petrol,Third Party insurance,Automatic,14.2,1999,156.9,Gray,7
SUV,50000,1,Volkswagen,Volkswagen T-Roc,2020,2500000,Petrol,Third Party insurance,Automatic,18.4,1498,147.94,Black,5
SUV,10000,1,Kia,Kia Seltos,2022,1540000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,Others,5
SUV,70000,2,Hyundai,Hyundai Creta,2019,1290000,Diesel,Third Party insurance,Automatic,17.6,1582,126.2,Others,5
Sedan,150000,3,Hyundai,Hyundai Elantra,2007,50000,Diesel,Third Party insurance,Manual,14.9,1991,112.2,Gray,5
SUV,10000,2,Kia,Kia Sonet,2021,1025000,Petrol,Third Party insurance,Manual,18.2,998,118.36,White,5
Sedan,110000,3,Honda,Honda City,2016,600000,Diesel,Third Party insurance,Manual,26.0,1498,98.6,Others,5
Minivans,30000,1,Maruti,Maruti Eeco,2020,434999,Petrol,Comprehensive,Manual,16.11,1196,72.41,Others,7
SUV,14338,2,Honda,Honda WR-V,2017,808000,Petrol,Comprehensive,Manual,17.5,1199,88.7,Brown,5
Minivans,30000,1,Maruti,Maruti Eeco,2020,434999,Petrol,Third Party insurance,Manual,16.11,1196,72.41,Others,7
Hatchback,73799,2,Maruti,Maruti Wagon R,2011,278000,Petrol,Third Party,Manual,18.9,998,67.1,Blue,5
SUV,39139,1,Mahindra,Mahindra XUV300,2021,1261000,Petrol,Third Party insurance,Automatic,16.5,1197,108.62,White,5
SUV,20000,1,Hyundai,Hyundai Venue,2020,850000,Petrol,Comprehensive,Manual,17.52,1197,81.86,Gray,5
Hatchback,89633,2,Hyundai,Hyundai EON,2014,270000,Petrol,Third Party insurance,Manual,21.1,814,55.2,White,5
SUV,70000,3,BMW,BMW X1,2011,1000000,Diesel,Third Party insurance,Automatic,17.05,1995,184.0,Others,5
MUV,16826,2,Maruti,Maruti Ertiga,2017,844999,Petrol,Comprehensive,Manual,20.51,1462,101.65,Silver,7
Hatchback,25133,2,Maruti,Maruti Ignis,2017,508000,Petrol,Third Party insurance,Manual,20.89,1197,81.8,White,5
Hatchback,80000,1,Maruti,Maruti Alto 800,2018,340000,Petrol,Third Party insurance,Manual,24.7,796,47.3,Others,5
SUV,25000,1,Volvo,Volvo XC40,2020,3900000,Petrol,Third Party insurance,Automatic,24.7,1969,187.4,Red,5
MUV,90000,1,Toyota,Toyota Innova,2014,1225000,Diesel,Third Party insurance,Manual,12.99,2494,100.6,Others,8
MUV,90000,1,Toyota,Toyota Innova,2014,1275000,Diesel,Third Party insurance,Manual,12.99,2494,100.6,Others,8
SUV,10000,1,Jeep,Jeep Compass,2022,2900000,Petrol,Third Party insurance,Automatic,14.1,1368,160.77,Others,5
SUV,70000,2,Mahindra,Mahindra XUV300,2019,800000,Petrol,Third Party insurance,Manual,17.0,1197,110.0,Others,5
Sedan,110000,1,Mercedes-Benz,Mercedes-Benz E-Class,2016,2800000,Diesel,Third Party insurance,Automatic,13.0,2143,204.0,Others,5
Hatchback,20000,2,Hyundai,Hyundai Santro Xing,2006,150000,Petrol,Comprehensive,Manual,13.0,1086,204.0,Others,5
SUV,10000,1,Nissan,Nissan Magnite,2021,638000,Petrol,Comprehensive,Manual,18.75,999,71.02,Brown,5
Hatchback,20000,2,Datsun,Datsun RediGO,2019,315000,Petrol,Third Party insurance,Manual,22.7,799,53.64,Others,5
SUV,34990,1,Kia,Kia Sonet,2020,1328000,Diesel,Comprehensive,Manual,22.7,1493,98.63,Black,5
Hatchback,33210,1,Maruti,Maruti Celerio,2016,490000,Petrol,Comprehensive,Automatic,23.1,998,67.04,White,5
Sedan,80000,2,Hyundai,Hyundai Verna,2020,1050000,Diesel,Third Party insurance,Manual,22.0,1582,126.2,Others,5
Hatchback,28051,2,Maruti,Maruti Celerio,2015,430000,Petrol,Comprehensive,Automatic,26.68,998,65.71,Blue,5
MUV,22280,1,Kia,Kia Carens,2022,1723999,Petrol,Third Party insurance,Automatic,16.5,1353,138.05,Black,6
Hatchback,120000,2,Maruti,Maruti Swift,2007,270000,Diesel,Third Party,Manual,17.8,1248,138.05,Others,5
Hatchback,21193,1,Hyundai,Hyundai Grand i10,2017,517000,Petrol,Third Party,Manual,18.9,1197,81.86,Blue,5
Sedan,120000,2,Skoda,Skoda Superb,2010,400000,Petrol,Third Party insurance,Automatic,12.0,3597,260.0,Red,5
Hatchback,7150,1,Hyundai,Hyundai Grand i10 Nios,2021,627000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,White,5
Hatchback,13262,1,Tata,Tata Tiago,2016,509999,Petrol,Third Party insurance,Manual,23.84,1199,84.0,Orange,5
Sedan,100000,3,Chevrolet,Chevrolet Cruze,2012,250000,Diesel,Third Party insurance,Manual,17.3,1998,163.7,Others,5
SUV,100000,4,BMW,BMW X3,2012,1600000,Diesel,Third Party insurance,Automatic,16.09,1995,184.0,Others,5
Hatchback,100000,2,Maruti,Maruti Baleno,2016,575000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
MUV,90000,1,Chevrolet,Chevrolet Enjoy,2014,409999,Diesel,Third Party insurance,Manual,18.2,1248,73.8,Others,7
SUV,40000,2,Tata,Tata Nexon,2018,925000,Petrol,Third Party insurance,Automatic,17.0,1198,108.5,Others,5
Hatchback,50000,2,Hyundai,Hyundai i20,2013,475000,Diesel,Comprehensive,Manual,21.9,1396,88.76,Others,5
Hatchback,50000,3,Tata,Tata Nano,2015,185000,Petrol,Comprehensive,Manual,25.4,624,37.5,Violet,4
Hatchback,50000,3,Hyundai,Hyundai Santro Xing,2008,225000,Petrol,Third Party,Manual,17.92,1086,62.1,Red,5
SUV,21000,1,Volkswagen,Volkswagen Tiguan Allspace,2021,3275000,Petrol,Comprehensive,Automatic,17.01,1984,187.74,Blue,7
SUV,38000,1,Volvo,Volvo XC40,2019,3750000,Diesel,Third Party insurance,Automatic,18.0,1969,190.0,Red,5
MUV,61902,1,Renault,Renault Triber,2019,513999,Petrol,Comprehensive,Manual,20.0,999,72.0,Orange,7
Hatchback,38396,1,Datsun,Datsun RediGO,2018,347000,Petrol,Third Party insurance,Automatic,23.0,999,67.0,White,5
Sedan,30000,3,Honda,Honda City,2004,100000,Petrol,Third Party,Manual,12.8,1493,100.0,Silver,5
SUV,7561,1,Kia,Kia Sonet,2022,1329000,Petrol,Third Party insurance,Manual,18.2,998,118.36,White,5
Hatchback,30000,1,Hyundai,Hyundai EON,2017,300000,Petrol,Third Party,Manual,21.1,814,55.2,Others,5
Sedan,6731,1,Skoda,Skoda Slavia,2022,1358000,Petrol,Third Party insurance,Manual,19.47,999,113.98,Black,5
SUV,20000,1,Jeep,Jeep Compass,2019,1500000,Petrol,Third Party insurance,Manual,16.0,1368,160.0,Gray,5
Hatchback,55567,1,Maruti,Maruti Swift,2018,642000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,Silver,5
SUV,48938,2,Renault,Renault Kiger,2021,911000,Petrol,Third Party insurance,Automatic,18.24,999,98.63,Silver,5
Hatchback,80000,2,Maruti,Maruti Swift,2017,550000,Diesel,Third Party insurance,Manual,28.4,1248,74.0,Others,5
SUV,80000,1,Renault,Renault Duster,2013,420000,Diesel,Third Party insurance,Manual,19.01,1461,108.45,Others,5
Hatchback,10000,1,Ford,Ford Figo,2010,450000,Petrol,Comprehensive,Manual,15.6,1196,70.0,Others,5
SUV,10000,1,Kia,Kia Seltos,2022,1565000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,Others,5
Hatchback,60000,2,Tata,Tata Tiago,2016,450000,Petrol,Third Party insurance,Manual,23.84,1199,84.0,Others,5
Sedan,71545,1,Ford,Ford Aspire,2015,459999,Petrol,Third Party insurance,Automatic,17.01,1499,110.5,White,5
Hatchback,60000,1,Hyundai,Hyundai Santro Xing,2007,200000,Petrol,Third Party insurance,Manual,17.01,1086,110.5,Silver,5
SUV,80000,2,Mahindra,Mahindra TUV 300,2016,679000,Diesel,Comprehensive,Automatic,18.49,1493,100.0,Others,7
Minivans,120000,5,Maruti,Maruti Omni,2015,229999,CNG,Comprehensive,Manual,10.9,796,100.0,White,8
SUV,60000,1,Kia,Kia Seltos,2020,1200000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,Others,5
Hatchback,56577,1,Hyundai,Hyundai Grand i10,2016,543000,Petrol,Comprehensive,Automatic,18.9,1197,82.0,Blue,5
SUV,56974,2,Hyundai,Hyundai Creta,2018,1035000,Petrol,Comprehensive,Automatic,13.0,1591,121.3,White,5
SUV,10000,1,Hyundai,Hyundai Venue,2021,1150000,Petrol,Third Party insurance,Manual,18.0,998,118.35,Others,5
Hatchback,40344,1,Hyundai,Hyundai i20,2013,479000,Petrol,Comprehensive,Manual,18.5,1197,82.85,Silver,5
SUV,36216,3,Ford,Ford Ecosport,2018,736000,Diesel,Third Party insurance,Manual,23.0,1498,98.96,Black,5
Hatchback,10000,1,Renault,Renault KWID,2022,530000,Petrol,Comprehensive,Automatic,22.0,999,67.0,Others,5
SUV,45965,2,Hyundai,Hyundai Creta,2017,880000,Petrol,Comprehensive,Manual,15.29,1591,121.3,White,5
MUV,10000,1,Toyota,Toyota Innova Crysta,2021,2600000,Petrol,Third Party insurance,Automatic,8.0,2694,163.6,Others,7
Sedan,74982,1,Honda,Honda City,2016,789000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,Brown,5
SUV,21925,1,Tata,Tata Nexon,2020,1030000,Petrol,Third Party insurance,Automatic,17.0,1198,108.5,Silver,5
Sedan,120000,1,Skoda,Skoda Rapid,2015,600000,Diesel,Third Party insurance,Automatic,21.66,1498,103.52,Silver,5
Sedan,70000,2,Honda,Honda City,2010,250000,Petrol,Third Party insurance,Manual,17.0,1497,118.0,Others,5
Sedan,80000,3,Honda,Honda Amaze,2014,390000,Diesel,Third Party insurance,Manual,25.8,1498,98.6,Others,5
Hatchback,90000,2,Maruti,Maruti Swift,2009,280000,Petrol,Third Party insurance,Manual,16.1,1298,88.2,Others,5
SUV,20000,1,Nissan,Nissan Magnite,2021,919999,Petrol,Third Party insurance,Manual,18.75,999,71.02,Others,5
SUV,50000,1,Mahindra,Mahindra Thar,2021,1600000,Diesel,Comprehensive,Automatic,18.75,2184,130.0,Others,4
SUV,10000,1,Nissan,Nissan Magnite,2021,650000,Petrol,Third Party insurance,Manual,18.75,999,71.02,Brown,5
Hatchback,80000,4,Hyundai,Hyundai i10,2010,240000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Silver,5
SUV,61000,1,Land Rover,Land Rover Discovery Sport,2018,4445000,Diesel,Comprehensive,Automatic,12.51,2179,187.7,White,7
MUV,50000,1,Mahindra,Mahindra Marazzo,2019,1350000,Diesel,Third Party insurance,Manual,17.3,1497,121.0,Others,7
Hatchback,50406,1,Maruti,Maruti Alto 800,2015,312000,Petrol,Comprehensive,Manual,22.05,796,47.33,Blue,5
Hatchback,26483,1,Hyundai,Hyundai Grand i10,2017,582000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Blue,5
Hatchback,80000,2,Tata,Tata Indica V2,2015,150000,Diesel,Third Party insurance,Manual,25.0,1396,69.0,Others,5
SUV,12104,1,Mahindra,Mahindra KUV 100,2018,618000,Petrol,Comprehensive,Manual,18.15,1198,82.0,Others,6
Hatchback,23721,1,Honda,Honda Jazz,2021,916000,Petrol,Third Party insurance,Automatic,17.1,1199,88.5,Silver,5
Hatchback,80000,1,Ford,Ford Figo,2012,300000,Diesel,Comprehensive,Manual,20.0,1399,68.05,Others,5
Hatchback,8212,1,Maruti,Maruti S-Presso,2022,555000,Petrol,Comprehensive,Manual,21.7,998,65.71,Silver,5
Sedan,80000,3,Skoda,Skoda Superb,2011,500000,Diesel,Third Party insurance,Automatic,11.9,2496,163.2,Black,5
Hatchback,9358,1,Maruti,Maruti Baleno,2021,950000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Blue,5
Sedan,62011,1,Maruti,Maruti Swift Dzire,2016,608000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,White,5
Sedan,120000,2,Tata,Tata Indigo,2011,125000,Diesel,Third Party insurance,Manual,17.0,1405,70.0,Red,5
Sedan,90000,2,Jaguar,Jaguar XJ,2011,1700000,Petrol,Third Party insurance,Automatic,10.5,5000,379.7,Black,4
Sedan,90000,2,Jaguar,Jaguar XJ,2011,1700000,Petrol,Third Party insurance,Automatic,10.5,5000,379.7,Black,4
Hatchback,50000,1,Ford,Ford Figo,2013,225000,Diesel,Third Party insurance,Manual,20.0,1399,68.05,Others,5
Hatchback,100000,2,Skoda,Skoda Fabia,2010,249000,Diesel,Third Party insurance,Manual,19.4,1422,70.0,Others,5
SUV,100000,1,Tata,Tata Sumo,2008,150000,Diesel,Third Party insurance,Manual,14.4,2179,120.0,White,8
Sedan,120000,5,Mitsubishi,Mitsubishi Lancer,2002,130000,Diesel,Third Party insurance,Manual,14.8,1998,68.0,White,5
Sedan,80000,2,Ford,Ford Mondeo,2000,50000,Petrol,Comprehensive,Automatic,9.0,1999,68.0,Gold,5
Sedan,50000,2,Honda,Honda Amaze,2015,375000,Petrol,Comprehensive,Manual,18.0,1198,86.7,Black,5
Hatchback,10000,1,Renault,Renault KWID,2022,550000,Petrol,Third Party insurance,Manual,21.74,999,67.0,Silver,5
Hatchback,38771,1,Hyundai,Hyundai Grand i10,2019,590000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Silver,5
Hatchback,42174,1,Maruti,Maruti Celerio X,2018,511000,Petrol,Third Party,Automatic,21.63,998,67.0,Orange,5
Sedan,120000,1,Tata,Tata Indigo,2017,260000,Diesel,Third Party insurance,Manual,19.09,1396,69.0,White,5
Hatchback,43199,1,Renault,Renault KWID,2017,381000,Petrol,Third Party,Manual,23.01,999,67.0,Silver,5
SUV,65000,2,Mahindra,Mahindra XUV500,2014,819000,Diesel,Comprehensive,Manual,15.1,2179,140.0,Black,7
Hatchback,20000,1,Maruti,Maruti Baleno,2016,575000,Petrol,Third Party,Manual,21.4,1197,83.1,Others,5
Hatchback,10155,2,Renault,Renault KWID,2019,428000,Petrol,Comprehensive,Manual,22.25,799,53.26,Silver,5
Hatchback,110654,2,Hyundai,Hyundai Santro Xing,2006,195000,Petrol,Third Party insurance,Manual,22.25,1086,53.26,Blue,5
Hatchback,50704,1,Maruti,Maruti Swift,2020,696000,Petrol,Third Party insurance,Manual,21.21,1197,81.8,Blue,5
Hatchback,34725,1,Hyundai,Hyundai Grand i10 Nios,2020,740000,Petrol,Third Party insurance,Manual,20.7,998,98.63,White,5
SUV,90000,2,Mahindra,Mahindra XUV500,2013,825000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Others,7
Hatchback,30000,1,Hyundai,Hyundai i10,2011,300000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Hatchback,60000,1,Tata,Tata Tiago,2016,500000,Diesel,Third Party insurance,Manual,27.28,1047,69.0,Red,5
Sedan,120000,2,Nissan,Nissan Sunny,2013,229999,Diesel,Comprehensive,Manual,21.64,1461,84.8,Others,5
Sedan,80000,2,Ford,Ford Ikon,2004,75000,Petrol,Third Party insurance,Manual,14.2,1597,92.0,Others,5
Sedan,60000,1,Hyundai,Hyundai Accent,2009,260000,Petrol,Third Party insurance,Manual,13.2,1495,94.0,Others,5
Hatchback,57709,1,Maruti,Maruti Wagon R,2008,240000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Golden,5
SUV,20000,1,Mahindra,Mahindra Thar,2022,1500000,Petrol,Comprehensive,Manual,15.2,1997,150.0,Red,4
Hatchback,90000,1,Hyundai,Hyundai i10,2010,275000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Gray,5
Sedan,60000,2,Jaguar,Jaguar XF,2014,2000000,Diesel,Third Party insurance,Automatic,16.36,2179,187.7,Black,5
SUV,26224,2,Mahindra,Mahindra XUV500,2016,1013000,Diesel,Third Party insurance,Manual,16.0,2179,140.0,Silver,7
Sedan,32196,2,Honda,Honda City,2016,677000,Petrol,Comprehensive,Manual,17.8,1497,117.3,White,5
MUV,120000,1,Maruti,Maruti Ertiga,2016,900000,Diesel,Comprehensive,Manual,24.52,1248,88.5,Others,7
Hatchback,56672,3,Hyundai,Hyundai i20,2017,591000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Silver,5
Hatchback,21226,1,Maruti,Maruti S-Presso,2020,428000,Petrol,Third Party insurance,Manual,21.7,998,65.71,White,5
SUV,105000,2,Toyota,Toyota Fortuner,2010,1145000,Diesel,Third Party insurance,Manual,11.5,2982,171.0,White,7
Hatchback,10346,1,Hyundai,Hyundai Grand i10 Nios,2022,697000,Petrol,Comprehensive,Manual,20.7,1197,81.86,Blue,5
Sedan,30000,3,Maruti,Maruti Swift Dzire,2020,630000,Petrol,Third Party insurance,Automatic,22.61,1197,88.5,Others,5
Hatchback,16679,1,Maruti,Maruti Alto 800,2021,429000,Petrol,Third Party insurance,Manual,22.05,796,47.33,Silver,5
Hatchback,15437,2,Maruti,Maruti Celerio,2016,463999,Petrol,Third Party insurance,Manual,25.24,998,65.71,White,5
MUV,40000,1,Renault,Renault Triber,2019,750000,Petrol,Third Party insurance,Manual,20.0,999,72.0,Others,7
SUV,30000,2,Hyundai,Hyundai Venue,2019,1100000,Petrol,Comprehensive,Automatic,18.15,998,118.35,Others,5
Sedan,90000,1,Hyundai,Hyundai Elantra,2014,700000,Diesel,Third Party insurance,Manual,22.7,1582,126.24,Others,5
Sedan,110000,2,Mercedes-Benz,Mercedes-Benz C-Class,2013,1100000,Diesel,Third Party insurance,Automatic,15.8,2200,170.0,Others,5
SUV,20000,1,Skoda,Skoda Kushaq,2022,1695000,Petrol,Third Party insurance,Manual,18.09,999,113.98,White,5
SUV,120000,1,Audi,Audi Q7,2011,2000000,Diesel,Third Party insurance,Automatic,12.07,2967,241.4,White,7
